Educational stage,HistoricalEra,Personality Name,Date,Content,stemmedTashContent,image_link
HSL1,Modern History,الداي حسین,1773-1838,آخر دایات الجزائر. قام بإصلاحات عدیدة في الإدارة والجیش مما دفع الأوربیین للتفكیر في احتلال الجزائر. اختار منفاه في إیطالیا ثم انتقل إلى الإسكندریة حتى وفاته.,آخر دای جزائر. قام إصلاح عدید في إدار جیش مما دفع أوربیین تفكیر في حتلال جزائر. ختار منفا في إیطالی ثم نتقل إلى إسكندری حتى فاته.,https://upload.wikimedia.org/wikipedia/commons/9/97/Hussein_Pacha%2C_par_Fernel.jpg
HSL1,Modern History,بوتان,1772-1838,هو فانسون ایف بوتان. أوكل له عام 1808 مهمة وضع تقریر مفصل لاحتلال الجزائر. عرف هذا التقریر بمخطط بوتان. لم یتمكن نابلیون من تحقیقه بسبب مشاكله داخل القارة الأوروبیة.,هو نسو ایف وتان. كل له عام 1808 مهم ضع تقریر مفصل احتلال جزائر. عرف هذا تقریر مخطط وتان. لم یتم نابلی من تحقیق سبب مشاكل داخل قار الأوروبیة.,https://www.ifad.org/documents/d/new-ifad.org/countries-bhutan?imagePreview=1
HSL1,Modern History,دوفال,_,آخر قنصل لفرنسا بالجزائر. حدث معه حادثة المروحة.,آخر قنصل فرنسا جزائر. حدث مع حادث مروحة.,https://upload.wikimedia.org/wikipedia/commons/2/2d/Pierre_Duval_1971.JPG
HSL1,Modern History,دي بورمون,1773-1846,لویس أوغست فكتور دي شاز. عین وزیرًا للحربیة في 23 ماي 1825. قاد الحملة العسكریة الفرنسیة على الجزائر. توفي في 27 أكتوبر 1846.,ویس غس تور دي شاز. عین زیرا حربی في 23 ما 1825. قاد حمل عسكری فرنسی على جزائر. وف في 27 كتوبر 1846.,https://upload.wikimedia.org/wikipedia/commons/3/3c/Marechal-de-bourmont.jpg
HSL1,Medieval History,هنري الملاح,1394-1460,كان أمیر برتغالي، وهو الابن الثالث لجواو الأول، ملك البرتغال. لم یكن هنري بحارا بنفسه، ولكنه حصل على هذا الاسم بسبب تنظیمه للرحلات التي اكتشفت أراض جدیدة. ینظر له كالشخص الذي بدأ التوسع الاستعماري الأوروبي، فقد اكتشف الساحل الغربي لإفریقیا، الرأس الأخضر وساحل غانا.,كان میر رتغالي، هو ابن ثالث جواو أول، مل برتغال. لم یكن هنر حارا نفسه، لكن حصل على هذا اسم سبب تنظیم رحل التي اكتشف راض جدیدة. ینظر له شخص الذي دأ توسع استعمار أوروبي، قد كتشف ساحل غرب لإفریقیا، رأس أخضر ساحل غانا.,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Henry_the_Navigator1.jpg/640px-Henry_the_Navigator1.jpg
HSL1,Medieval History,بارتلیمیو دیاز,1450-1500,مستكشف برتغالي أبحر حول رأس الرجاء الصالح، القمة الجنوبیة لقارة إفریقیا في عام 1488 م. كان أول أوروبي یقوم بهذا العمل.,مستكشف رتغال حر حول رأس رجاء صالح، قم جنوبی قار إفریقی في عام 1488 م. كان أول روب یقوم هذا عمل.,https://o.quizlet.com/5pb7zHB81efnmIAS3zMvCA.jpg
HSL1,Medieval History,فاسكو دا جاما,1469-1524,مستكشف برتغالي، أول من سافر من أوروبا إلى الهند بحرًا عبر إفریقیا ومدغشقر وساحل میلیبار غرب الهند.,مستكشف رتغالي، أول من سافر من روب إلى هند حرا عبر إفریقی مدغشقر ساحل میلیبار غرب هند.,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Ignoto_portoghese%2C_ritratto_di_un_cavaliere_dell%27ordine_di_cristo%2C_1525-50_ca._02.jpg/243px-Ignoto_portoghese%2C_ritratto_di_un_cavaliere_dell%27ordine_di_cristo%2C_1525-50_ca._02.jpg
HSL1,Medieval History,كریستوف كولمبوس,1451-1506,رحالة إیطالي مشهور، ینسب إلیه اكتشاف العالم الجدید (أمریكا). اكتشف جزر البهاماس وأطلق علیها اسم سان سیلفادور واكتشف كذلك كوبا.,رحال إیطال مشهور، ینسب إلی كتشاف عالم جدید (أمریكا). كتشف جزر بهاماس طلق علی سم سا سیلفادور كتشف كذلك وبا.,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Portrait_of_a_Man%2C_Said_to_be_Christopher_Columbus.jpg/800px-Portrait_of_a_Man%2C_Said_to_be_Christopher_Columbus.jpg
HSL1,Medieval History,فردیناندو ماجلان,1519-1522,رحالة برتغالي خدم الملك الإسباني كارلوس الخامس. قاد أول حملة بحریة عبرت المحیط الأطلسي إلى المحیط الهادئ  ومر بمضیق أسماه مضیق ماجلان. كان أول من عبر المحیط الهادئ وأول من دار حول الكرة الأرضیة.,رحال رتغال خدم ملك إسبان ارلوس خامس. قاد أول حمل حری عبر محیط أطلس إلى محیط هادئ مر مضیق سما مضیق ماجلان. كان أول من عبر محیط هادئ أول من دار حول كر أرضیة.,https://cdn1-m.alittihad.ae/store/archive/image/2021/5/7/1b61938c-e7a5-400d-8046-4ff24f08a093.jpg
HSL1,Medieval History,جون كابوت,1450-1498,مستكشف ورحالة إیطالي، قام بأول رحلة من إنجلترا إلى أمریكا الشمالیة. مكنت رحلاته إنجلترا من وضع یدها على أراضي أمریكا الشمالیة.,مستكشف رحال إیطالي، قام أول رحل من إنجلتر إلى مریك شمالیة. مكن رحل إنجلتر من ضع ید على راض مریك شمالیة.,https://upload.wikimedia.org/wikipedia/commons/2/2d/JohnCabotPainting.jpg
HSL1,Modern History,جیمس كوك,1728-1779,أحد أهم المستكشفین الأوروبیین في عصر التوسع الاستعماري. قام بثلاث رحلات في المحیط الهادئ، اكتشف الساحل الشرقي لأسترالیا وجزر هاواي ونیوزیلندا.,حد هم المستكشفین الأوروبیین في عصر توسع الاستعماري. قام ثلاث رحل في محیط هادئ، كتشف ساحل شرق لأسترالیا جزر هاو ونیوزیلندا.,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Captainjamescookportrait.jpg/263px-Captainjamescookportrait.jpg
HSL1,Medieval History,جاك كارتیه,1491-1557,بحار فرنسي وصل إلى خلیج سانت لورانس وضفاف نهر سانت لورانس. سمى المنطقة كندا.,حار رنس صل إلى خلیج سان ورانس ضفاف هر سان ورانس. سمى منطق ندا.,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Jacques_Cartier_1851-1852.jpg/1200px-Jacques_Cartier_1851-1852.jpg
HSL1,Modern History,توماس الفا ادیسون,1847-1931,مخترع أمریكي من أصل هولندي. من اختراعاته المصباح الكهربائي، المیكرفون، الفونوغراف، ومسجلات الإقتراع.,مخترع مریك من صل هولندي. من اختراع مصباح الكهربائي، المیكرفون، الفونوغراف، مسجل إقتراع.,https://upload.wikimedia.org/wikipedia/commons/9/9d/Thomas_Edison2.jpg
HSL1,Modern History,الكسندر جراهام بیل,1847-1922,عالم ومخترع ومهندس. یرجع إلیه الفضل في اختراع أول هاتف عملي.,عالم مخترع مهندس. یرجع إلی فضل في ختراع أول هاتف عملي.,https://i0.wp.com/www.ibelieveinsci.com/wp-content/uploads/alexander-graham-bell-9205497-2-402.jpg?fit=1024%2C1024&ssl=1
HSL1,Modern History,روبرت فولتن,1765-1815,مهندس ومخترع أمریكي. اخترع السفینة البخاریة وحصل على براءة الاختراع عام 1809.,مهندس مخترع مریكي. خترع سفین بخاری حصل على راء اختراع عام 1809.,https://cdn.britannica.com/01/189101-050-FF86B93F/Robert-Fulton.jpg
HSL1,Modern History,جورج ستیفنسون,1781-1848,مهندس إنجلیزي. قام بإنشاء أول خط سكك حدیدیة في العالم یستخدم قطارات بخاریة.,مهندس إنجلیزي. قام إنشاء أول خط سك حدیدی في عالم یستخدم قطار خاریة.,https://o.quizlet.com/5pb7zHB81efnmIAS3zMvCA.jpg
HSL1,Medieval History,شارل الأول,1600-1649,ملك انكلترا واسكتلندا وأیرلندا من 1625 حتى أعدم من طرف الثوار عام 1649.,مل انكلتر اسكتلند أیرلند من 1625 حتى عدم من طرف ثوار عام 1649.,https://upload.wikimedia.org/wikipedia/commons/d/d5/King_Charles_I_after_original_by_van_Dyck.jpg
HSL1,Modern History,شارل الثاني,1630-1685,ملك إنجلترا من 1660 إلى 1685. عاش فترات حیاته الأولى في المنفى بعد قیام الثورة.,مل إنجلتر من 1660 إلى 1685. عاش رات حی أولى في منفى بعد قیام ثورة.,https://cdn.britannica.com/59/149359-050-7C3450D7/Charles-II-engraving-William-Holl.jpg
HSL1,Modern History,ألفیر كرومویل,1599-1658,قائد عسكري وسیاسي إنجلیزي. جعل إنجلترا جمهوریة وقاد كومنولث إنجلترا.,قائد عسكر سیاس إنجلیزي. جعل إنجلتر جمهوری قاد ومنولث إنجلترا.,https://imgv2-2-f.scribdassets.com/img/document/790281221/298x396/db6d4940f7/1731227027?v=1
HSL1,Modern History,مارتن لوثر,1483-1546,مصلح دیني مسیحي ألماني، یعد الأب الروحي للإصلاح البروتستانتي.,مصلح دین مسیح ماني، یعد أب روح إصلاح البروتستانتي.,https://upload.wikimedia.org/wikipedia/commons/9/90/Lucas_Cranach_d.%C3%84._-_Martin_Luther%2C_1528_%28Veste_Coburg%29.jpg
HSL1,Modern History,جون كالفن,1509-1564,أحد الزعماء الرئیسیین للإصلاح البروتستانتي. تركز نفوذه بشكل خاص في سویسرا وأمریكا الشمالیة.,حد زعماء رئیسیین إصلاح البروتستانتي. ركز فوذ شكل خاص في سویسر أمریك شمالیة.,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/John_Calvin_Museum_Catharijneconvent_RMCC_s84_cropped.png/1200px-John_Calvin_Museum_Catharijneconvent_RMCC_s84_cropped.png
HSL1,Modern History,لویس السادس عشر,1754-1793,آخر ملوك فرنسا قبل الثورة الفرنسیة. في عهده قامت الثورة وأدت إلى الإطاحة بالحكم المطلق.,آخر مل رنس قبل ثور فرنسیة. في عهد قام ثور أد إلى إطاح حكم مطلق.,https://www.meisterdrucke.uk/kunstwerke/1260px/Unknown_Artist_-_Portrait_of_Louis_XVI_%281754-1793%29_King_of_France_-_%28MeisterDrucke-925576%29.jpg
HSL1,Modern History,ماكسمیلیان روبسبیر,1758-1794,"محام فرنسي، من أهم الشخصیات المؤثرة في الثورة الفرنسیة. في عام 1790 انتخب رئیسا لحزب سیاسي الیعاقبة، وازدادت شعبیته كعدو للملكیة ونصیر للإصلاحات الدیمقراطیة. وعقب سقوط الملكیة في فرنسا عام 1792 انتخب روبسبیر أول مندوب لباریس للمؤتمر القومي الذي ألح فیه على مطلب إعدام الملك لویس السادس عشر وعائلته وهو ما تحقق عام 1793. بدأ روبسبیر في القضاء على كل من اعتبرهم ""أعداء الثورة"" فأعدم معظم زعماء الثورة الفرنسیة، وهو ما عرف بعهد الإرهاب. لذلك دبرت مؤامرة ضد روبسبیر وأعوانه وأعدموه.","محام رنسي، من هم شخصی مؤثر في ثور فرنسیة. في عام 1790 نتخب رئیس حزب سیاس یعاقبة، ازداد شعبی عدو ملكی نصیر إصلاح الدیمقراطیة. عقب سقوط ملكی في رنس عام 1792 نتخب روبسبیر أول مندوب باریس مؤتمر قوم الذي لح یه على مطلب إعدام ملك ویس سادس عشر عائل هو ما حقق عام 1793. دأ روبسبیر في قضاء على كل من عتبر ""أعداء ثورة"" عدم معظم زعماء ثور فرنسیة، هو ما عرف عهد إرهاب. ذلك دبر مؤامر ضد روبسبیر عوا أعدموه.",https://imgv2-1-f.scribdassets.com/img/document/602821734/298x396/8497d4a347/1710593256?v=1
HSL1,Modern History,جورج واشنطن,1732-1799,أول رئیس للولایات المتحدة، كان خصمًا للإنفصالیین وقاد الثورة التحریریة التي انتهت بإعلان استقلال الولایات المتحدة عن بریطانیا في 4 یولیو 1776. وقع مع والي الجزائر بكلر حسن معاهدة في أواخر القرن الثامن عشر.,أول رئیس ولای متحدة، كان خصما للإنفصالیین قاد ثور تحریری التي انته إعلان استقلال ولای متحد عن ریطانیا في 4 یولی 1776. قع مع لي جزائر كلر حس معاهد في اخر قرن ثامن عشر.,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Gilbert_Stuart_Williamstown_Portrait_of_George_Washington.jpg/1200px-Gilbert_Stuart_Williamstown_Portrait_of_George_Washington.jpg
